model,pooling,layer,behaviour,domain,language,pair_id,condition,turn_index,variant,pca_x,pca_y,explained_variance_ratio_1,explained_variance_ratio_2,n_points
Qwen2.5-1.5B,mean_pooled,20,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,15.067041727438102,-0.23526619001800228,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,4.321486563822682,9.254892817714442,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,20.705322508373165,-6.42631804530415,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,14.181995203002662,-2.1690825829075897,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,8.261752629397352,0.839951942379268,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,18.267095730406453,-3.8755070983270863,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,-18.27127023603994,15.194587200220562,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,-7.307228886710145,9.824533609855148,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,-15.892893985823422,10.848021486241018,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,-20.87810317378916,-20.530822924798063,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,-6.747013320231148,-8.397973924525541,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,20,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,-4.264978735580397,-7.7176779053391655,0.31169710623649893,0.1663119369332092,30
Qwen2.5-1.5B,mean_pooled,21,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,-21.598610353268974,20.878000208428272,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,-25.458045344893264,-25.285387003303928,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,2.6847041669068825,-2.205277078961432,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,-1.8003253163599566,3.7084689053579196,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,7.0528042628673475,6.5429822313592485,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,14.030966084416201,-2.083529111508269,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,13.877040224509956,3.422710905418786,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,15.911041493514752,-2.5534784652379265,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,3.2638084468195774,-0.5173406531185876,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,-21.598610353268974,20.87800020842828,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,-25.458045344893264,-25.285387003303928,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,-10.67689177800449,14.83043046965401,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,-7.840703918966234,-8.906950914987226,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,14.846283895442271,-4.5480823452560015,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,12.919554359528645,-3.934991213128222,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,12.73385627424514,0.9692730330565881,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,7.864182912922084,0.41891570699336766,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,9.264505593988671,5.270845167584837,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,16.441805283075208,-0.005408078983409792,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,7.0134645937892195,9.95708789686485,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,21.548070188705324,-6.990038534361962,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,16.27831257474479,-2.3180265275056167,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,11.370862347322376,0.3878247278425615,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,19.975404225033383,-4.320063256695494,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,-21.598610353268974,20.87800020842828,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,-9.908407733941807,14.423910119804365,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,-18.787067553082604,16.894035365119112,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,-25.458045344893264,-25.285387003303928,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,-9.94642969874386,-13.387003306714542,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,21,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,-6.946873834246127,-11.834134657970033,0.29800072152336954,0.19540977205347873,30
Qwen2.5-1.5B,mean_pooled,22,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,-25.483916151205523,27.92227906915355,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,-31.291634373669446,-30.98618324609523,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,5.783966285150221,-3.4349337189134137,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,-3.1984416742948474,1.6287372439889334,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,11.70471663070702,7.6055031330759135,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,15.4445506996066,-2.256690670943143,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,17.801364307957574,4.172551572348261,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,19.323527911896413,-2.501434732813922,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,9.080059630065263,-2.276908517066962,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,-25.483916151205523,27.922279069153547,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,-31.291634373669446,-30.98618324609523,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,-13.525022718292512,19.174545874202625,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,-11.672802480039916,-12.837570511461063,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,16.698614185981743,-4.990947111166692,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,15.287961561490274,-4.364924953301902,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,13.656960465219843,0.10578070905503455,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,8.498749040800808,-0.6868528559901673,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,13.658205795365157,6.723797859521737,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,17.911128913552073,-1.567314450459778,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,11.85229611065012,10.301952793377493,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,24.541392520268843,-7.283575213666566,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,19.37861184631303,-2.2378692901888417,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,16.477658188438703,-0.17990366801519805,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,22.915098373474777,-4.911510148900922,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,-25.483916151205523,27.922279069153547,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,-13.333323850777699,19.12281655506292,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,-23.316354608614958,24.183252004483318,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,-31.291634373669446,-30.98618324609523,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,-13.928688834147097,-18.237543266534807,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,22,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,-10.713576726146485,-16.059246104867796,0.2906570966133924,0.2101670015962159,30
Qwen2.5-1.5B,mean_pooled,23,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,25.90783006465238,35.213150275373735,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,41.46523336661636,-33.17847647060156,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,-5.227392869746594,-4.497910633048494,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,2.2940544035682704,1.5258878911218527,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,-15.16124842021078,8.170991211430485,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,-17.447126902299125,-4.052830212524672,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,-20.82247595409085,3.486347010549785,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,-22.456839516952886,-5.103371071038244,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,-11.24888595769999,-1.8715010026346737,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,25.907830064652384,35.213150275373714,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,41.46523336661636,-33.17847647060156,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,12.979297170645737,23.53952578175841,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,14.672441502475255,-14.350008246742032,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,-18.17278769439899,-8.129045931359807,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,-17.41232897053843,-6.836635383247533,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,-16.37707003236912,-2.125587917034355,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,-10.252259992907458,-2.587967255016903,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,-16.389888017273055,6.640080306916637,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,-20.34876082658146,-3.5994121428053747,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,-15.3743040258687,11.558390914450783,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,-27.656153230252134,-11.677931810927817,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,-22.606954374633396,-4.965571516186916,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,-19.804539200104266,-1.2755590976818734,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,-26.26498474825206,-8.471134531541741,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,25.907830064652384,35.213150275373714,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,13.089727652703127,24.15103541692407,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,24.617826966668847,30.46258106756769,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,41.46523336661636,-33.17847647060156,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,18.964237846990166,-19.17407283660967,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,23,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,14.287224897321684,-16.920321426636058,0.2998670568181134,0.21549214918868628,30
Qwen2.5-1.5B,mean_pooled,24,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,36.508051415218894,-37.45623618964121,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,41.05854811931587,44.710026149977324,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,-8.7373471328395,4.047599033719087,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,1.8974485929722484,1.3261105825582664,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,-16.937381429763903,-10.348800646398436,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,-16.243347630223337,3.368980886468045,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,-22.227584018082634,-5.96393534617642,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,-26.070030082868257,1.7567485329907322,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,-15.191649307168909,1.7754646165884558,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,36.508051415218894,-37.456236189641224,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,41.05854811931587,44.710026149977324,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,19.126452106692252,-25.982574956714785,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,13.386482275396917,19.99296667257261,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,-22.08679087401613,5.7724476231358866,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,-21.362474511278545,4.5892378661041375,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,-19.180529033346986,0.6499745510972497,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,-13.582366614902929,2.1328739813288906,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,-18.691112157903312,-9.716314709890575,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,-23.135327252069644,1.1418833698662398,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,-16.24962591316282,-13.795704647384593,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,-32.273104375731165,7.8891692931578525,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,-26.42633108205757,1.519180510391758,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,-24.186236128591727,-1.7167156584990304,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,-30.436376936007484,4.339763146821978,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,36.508051415218894,-37.456236189641224,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,21.498453989655733,-26.80371293149603,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,34.56961447137663,-33.963888041037016,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,41.05854811931587,44.710026149977324,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,17.659811785903358,25.04225438419849,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,24,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,12.17955265441337,21.18562200558893,0.30090484464953793,0.2272284589285797,30
Qwen2.5-1.5B,mean_pooled,25,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,48.180164238278635,36.85450501564832,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,36.156272768675095,-56.23430510639942,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,-11.137925072284428,-5.871011823352772,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,2.197289319493029,-1.5759983367218895,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,-16.070860913117137,12.755708277769026,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,-19.469013114398752,0.4963308403876036,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,-23.84912379613488,12.169948748359847,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,-29.585263646135285,1.9885411382516305,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,-18.054508079540987,-0.04990377144141436,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,48.180164238278635,36.85450501564831,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,36.156272768675095,-56.23430510639942,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,26.434456808802423,27.015673268086804,0.2877203441264664,0.22499972096077936,30
Qwen2.5-1.5B,mean_pooled,25,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,12.919209376579131,-27.302677354665153,0.2877203441264664,0.22499972096077936,30
